DateTime,Robot_X,Robot_Y,Robot_Angle,Ball_X,Ball_Y
09.02.2024 21:50:07,-0.150789,1.36414,0.118144,0.415977,1.55261
09.02.2024 21:50:07,-0.149765,1.36435,0.118099,0.415998,1.55183
09.02.2024 21:50:07,-0.150699,1.36452,0.117902,0.415882,1.55276
09.02.2024 21:50:07,-0.149779,1.36439,0.118092,0.415687,1.55274
09.02.2024 21:50:07,-0.150922,1.36485,0.117907,0.416228,1.55269
09.02.2024 21:50:07,-0.1524,1.36417,0.116919,0.415016,1.55196
09.02.2024 21:50:07,-0.152499,1.36463,0.116683,0.414974,1.55187
09.02.2024 21:50:07,-0.1525,1.36482,0.116682,0.4151,1.55259
09.02.2024 21:50:07,-0.152769,1.36485,0.116684,0.41502,1.55181
09.02.2024 21:50:07,-0.15163,1.36458,0.116492,0.415395,1.5526
09.02.2024 21:50:07,-0.151471,1.36469,0.116734,0.415199,1.55259
09.02.2024 21:50:07,-0.148353,1.36741,0.118141,0.41718,1.55126
09.02.2024 21:50:08,-0.149423,1.36774,0.118194,0.417279,1.55127
09.02.2024 21:50:08,-0.148939,1.36774,0.117952,0.417283,1.55141
09.02.2024 21:50:08,-0.148514,1.36787,0.118152,0.417671,1.55113
09.02.2024 21:50:08,-0.149547,1.36809,0.117903,0.417238,1.55148
09.02.2024 21:50:08,-0.148732,1.36796,0.118152,0.417671,1.55113
09.02.2024 21:50:08,-0.151224,1.36485,0.116945,0.414231,1.55168
09.02.2024 21:50:08,-0.151732,1.36504,0.116951,0.414523,1.55155
09.02.2024 21:50:08,-0.152067,1.3652,0.116901,0.414298,1.55083
09.02.2024 21:50:08,-0.151856,1.36527,0.116938,0.414086,1.55175
09.02.2024 21:50:08,-0.150734,1.36508,0.116939,0.414131,1.55168
09.02.2024 21:50:08,-0.150555,1.36505,0.116993,0.41423,1.55168
09.02.2024 21:50:08,-0.152831,1.36357,0.113235,0.414023,1.5506
09.02.2024 21:50:08,-0.154107,1.36462,0.112942,0.41361,1.55016
09.02.2024 21:50:09,-0.154768,1.36488,0.11304,0.413847,1.55071
09.02.2024 21:50:09,-0.153604,1.36482,0.113191,0.41391,1.54971
09.02.2024 21:50:09,-0.154752,1.36501,0.113222,0.413551,1.55069
09.02.2024 21:50:09,-0.155403,1.3596,0.112192,0.4097,1.5518
09.02.2024 21:50:09,-0.155325,1.36037,0.112389,0.409717,1.55087
09.02.2024 21:50:09,-0.155781,1.35959,0.112435,0.409742,1.55158
09.02.2024 21:50:09,-0.156239,1.36048,0.112139,0.40953,1.55115
09.02.2024 21:50:09,-0.155334,1.36053,0.112396,0.410009,1.55073
09.02.2024 21:50:09,-0.158731,1.3622,0.109701,0.410972,1.5508
09.02.2024 21:50:09,-0.15879,1.36229,0.109468,0.411214,1.55074
09.02.2024 21:50:09,-0.157428,1.36121,0.109748,0.411043,1.55145
09.02.2024 21:50:10,-0.157177,1.36183,0.109517,0.411393,1.55153
09.02.2024 21:50:10,-0.1583,1.36226,0.109943,0.411013,1.55088
09.02.2024 21:50:10,-0.158911,1.36244,0.109753,0.411097,1.55151
09.02.2024 21:50:10,-0.161916,1.36341,0.106027,0.411826,1.55037
09.02.2024 21:50:10,-0.160762,1.36323,0.10574,0.411852,1.54973
09.02.2024 21:50:10,-0.161463,1.36341,0.106033,0.412184,1.55013
09.02.2024 21:50:10,-0.160578,1.36329,0.106027,0.411793,1.55026
09.02.2024 21:50:10,-0.161431,1.36348,0.105832,0.412119,1.54935
09.02.2024 21:50:10,-0.161605,1.36358,0.105786,0.411856,1.55016
09.02.2024 21:50:10,-0.165247,1.36518,0.101448,0.413836,1.55073
09.02.2024 21:50:10,-0.164776,1.36426,0.101455,0.413982,1.55066
09.02.2024 21:50:10,-0.165773,1.36502,0.101647,0.413799,1.54973
09.02.2024 21:50:11,-0.166255,1.3652,0.101449,0.413882,1.55066
09.02.2024 21:50:11,-0.16629,1.36538,0.101448,0.41369,1.55079
09.02.2024 21:50:11,-0.164816,1.35997,0.102415,0.408072,1.54974
09.02.2024 21:50:11,-0.163594,1.3598,0.102221,0.408075,1.54989
09.02.2024 21:50:11,-0.162738,1.35783,0.102167,0.40793,1.54996
09.02.2024 21:50:11,-0.162993,1.35901,0.102416,0.408118,1.54967
09.02.2024 21:50:11,-0.164157,1.35977,0.102173,0.408077,1.54988
09.02.2024 21:50:11,-0.163601,1.35975,0.10237,0.408073,1.54974
09.02.2024 21:50:11,-0.167031,1.35994,0.0990457,0.408172,1.54958
09.02.2024 21:50:11,-0.166172,1.36007,0.099048,0.408218,1.54922
09.02.2024 21:50:11,-0.167212,1.36028,0.0990013,0.40832,1.54922
09.02.2024 21:50:11,-0.167383,1.36037,0.0990103,0.408531,1.5483
09.02.2024 21:50:11,-0.166479,1.36006,0.0990032,0.408386,1.54837
09.02.2024 21:50:12,-0.167251,1.3603,0.099048,0.408218,1.54922
09.02.2024 21:50:12,-0.167224,1.36261,0.0978951,0.410108,1.54789
09.02.2024 21:50:12,-0.166271,1.36239,0.0976599,0.410259,1.54797
09.02.2024 21:50:12,-0.166258,1.36241,0.0978497,0.409984,1.54717
09.02.2024 21:50:12,-0.166267,1.36233,0.0976659,0.410359,1.54797
09.02.2024 21:50:12,-0.165533,1.36038,0.097908,0.410354,1.54782
09.02.2024 21:50:12,-0.165972,1.36164,0.0978625,0.410329,1.54711
09.02.2024 21:50:12,-0.165513,1.35919,0.098674,0.409456,1.54929
09.02.2024 21:50:12,-0.165768,1.36062,0.0989154,0.409405,1.54921
09.02.2024 21:50:12,-0.167102,1.36128,0.0991626,0.409645,1.54929
09.02.2024 21:50:12,-0.166346,1.36148,0.0986279,0.40945,1.54986
09.02.2024 21:50:12,-0.167291,1.36189,0.0986223,0.409331,1.54857
09.02.2024 21:50:13,-0.168745,1.36286,0.0970388,0.410455,1.54824
09.02.2024 21:50:13,-0.167572,1.36244,0.0969861,0.410038,1.54766
09.02.2024 21:50:13,-0.168182,1.36251,0.0972352,0.410225,1.54767
09.02.2024 21:50:13,-0.16868,1.36257,0.097281,0.410204,1.54816
09.02.2024 21:50:13,-0.167828,1.36332,0.0969942,0.41023,1.54752
09.02.2024 21:50:13,-0.167269,1.36275,0.0970384,0.410308,1.54831
09.02.2024 21:50:13,-0.164113,1.3645,0.0969411,0.413557,1.54503
09.02.2024 21:50:13,-0.164328,1.36554,0.0969316,0.41312,1.54523
09.02.2024 21:50:13,-0.163976,1.36603,0.0966542,0.413584,1.54439
09.02.2024 21:50:13,-0.164277,1.36605,0.0969326,0.413166,1.54516
09.02.2024 21:50:13,-0.164111,1.36614,0.0969255,0.41302,1.54523
09.02.2024 21:50:13,-0.165442,1.36634,0.0968954,0.413432,1.54431
09.02.2024 21:50:14,-0.167144,1.36748,0.0949124,0.414161,1.54401
09.02.2024 21:50:14,-0.167585,1.36751,0.0949124,0.414161,1.54401
09.02.2024 21:50:14,-0.167428,1.36758,0.0949581,0.414186,1.54472
09.02.2024 21:50:14,-0.165959,1.36539,0.0947075,0.414,1.54501
09.02.2024 21:50:14,-0.166047,1.36653,0.0947222,0.414391,1.54487
09.02.2024 21:50:14,-0.166042,1.36697,0.0947159,0.414192,1.54487
09.02.2024 21:50:14,-0.165864,1.36395,0.0949298,0.41205,1.54516
09.02.2024 21:50:14,-0.165976,1.36483,0.0949298,0.41205,1.54516
09.02.2024 21:50:14,-0.166285,1.36504,0.0949392,0.412388,1.54496
09.02.2024 21:50:14,-0.166072,1.36523,0.0947438,0.412411,1.54435
09.02.2024 21:50:14,-0.166281,1.36528,0.094696,0.412347,1.54517
09.02.2024 21:50:14,-0.164843,1.36936,0.0966421,0.416043,1.54435
09.02.2024 21:50:14,-0.164325,1.3692,0.0966857,0.415949,1.54448
09.02.2024 21:50:15,-0.163294,1.36932,0.0964385,0.415901,1.54457
09.02.2024 21:50:15,-0.163465,1.36921,0.0966424,0.416016,1.54364
09.02.2024 21:50:15,-0.163481,1.36921,0.0966875,0.416053,1.54447
09.02.2024 21:50:15,-0.163487,1.36921,0.0966886,0.416054,1.54418
09.02.2024 21:50:15,-0.167102,1.36731,0.0951774,0.414086,1.54488
09.02.2024 21:50:15,-0.166116,1.36506,0.094882,0.413921,1.54438
09.02.2024 21:50:15,-0.166861,1.36666,0.0951767,0.414273,1.54506
09.02.2024 21:50:15,-0.167012,1.36641,0.0951757,0.414127,1.54512
09.02.2024 21:50:15,-0.166412,1.36693,0.0948964,0.4143,1.54442
09.02.2024 21:50:15,-0.165963,1.36744,0.0951841,0.414319,1.54499
09.02.2024 21:50:15,-0.161406,1.37087,0.0994667,0.416996,1.54357
09.02.2024 21:50:15,-0.160165,1.36924,0.0994578,0.416704,1.5437
09.02.2024 21:50:16,-0.160526,1.37034,0.0994666,0.416896,1.54357
09.02.2024 21:50:16,-0.159831,1.36707,0.0994677,0.417042,1.54351
09.02.2024 21:50:16,-0.161161,1.36806,0.0994666,0.416896,1.54357
09.02.2024 21:50:16,-0.167056,1.36828,0.0916956,0.414779,1.54263
09.02.2024 21:50:16,-0.166953,1.36906,0.0918931,0.414794,1.5417
09.02.2024 21:50:16,-0.166818,1.36851,0.0919398,0.414811,1.54095
09.02.2024 21:50:16,-0.167021,1.36914,0.0916956,0.414779,1.54263
09.02.2024 21:50:16,-0.167201,1.36937,0.0916969,0.414925,1.54256
09.02.2024 21:50:16,-0.167263,1.36955,0.0919455,0.415018,1.54242
09.02.2024 21:50:16,-0.161835,1.36984,0.0952193,0.414559,1.53911
09.02.2024 21:50:16,-0.161817,1.36995,0.0954657,0.414613,1.5405
09.02.2024 21:50:16,-0.162958,1.3702,0.0954224,0.414681,1.53965
09.02.2024 21:50:17,-0.162156,1.36999,0.0951693,0.414376,1.54071
09.02.2024 21:50:17,-0.162998,1.37026,0.0954145,0.414535,1.53972
09.02.2024 21:50:17,-0.162893,1.37043,0.0954674,0.414759,1.54043
09.02.2024 21:50:17,-0.164892,1.36884,0.0929813,0.41249,1.53963
09.02.2024 21:50:17,-0.165069,1.36907,0.0929354,0.412492,1.53963
09.02.2024 21:50:17,-0.164057,1.36882,0.0927405,0.412543,1.53971
09.02.2024 21:50:17,-0.165059,1.36898,0.0929381,0.412558,1.53878
09.02.2024 21:50:17,-0.165401,1.36899,0.0927409,0.412643,1.53971
09.02.2024 21:50:17,-0.163761,1.3695,0.0906257,0.412516,1.53663
09.02.2024 21:50:17,-0.163476,1.36939,0.0906364,0.412808,1.53649
09.02.2024 21:50:17,-0.164494,1.36961,0.090635,0.412762,1.53656
09.02.2024 21:50:17,-0.16336,1.36938,0.0906269,0.412629,1.53645
09.02.2024 21:50:18,-0.164225,1.36947,0.090619,0.412429,1.53645
09.02.2024 21:50:18,-0.163349,1.36927,0.0906379,0.41292,1.53632
09.02.2024 21:50:18,-0.162824,1.37151,0.0911557,0.414737,1.53568
09.02.2024 21:50:18,-0.163632,1.37179,0.0909599,0.414823,1.53631
09.02.2024 21:50:18,-0.162798,1.37168,0.0909684,0.414969,1.53625
09.02.2024 21:50:18,-0.162468,1.37163,0.0907156,0.414685,1.53653
09.02.2024 21:50:18,-0.162524,1.37161,0.0909693,0.415069,1.53625
09.02.2024 21:50:18,-0.162665,1.37176,0.0907255,0.414943,1.53629
09.02.2024 21:50:18,-0.162975,1.3696,0.0901218,0.412471,1.53508
09.02.2024 21:50:18,-0.162837,1.3686,0.0899731,0.412502,1.53595
09.02.2024 21:50:18,-0.163052,1.36913,0.0900763,0.412573,1.53508
09.02.2024 21:50:18,-0.163041,1.36932,0.0899359,0.412849,1.53588
09.02.2024 21:50:19,-0.162798,1.36941,0.0898892,0.412725,1.53516
09.02.2024 21:50:19,-0.163376,1.36742,0.0899281,0.410052,1.53432
09.02.2024 21:50:19,-0.16266,1.36736,0.0899693,0.409939,1.53524
09.02.2024 21:50:19,-0.163839,1.36761,0.089919,0.409907,1.53439
09.02.2024 21:50:19,-0.163078,1.36751,0.0899725,0.410031,1.5351
09.02.2024 21:50:19,-0.162813,1.36745,0.0899807,0.410231,1.53511
09.02.2024 21:50:19,-0.162324,1.36543,0.089729,0.409993,1.53532
09.02.2024 21:50:19,-0.16025,1.37192,0.0927603,0.415015,1.53441
09.02.2024 21:50:19,-0.159711,1.37214,0.0925209,0.41507,1.53419
09.02.2024 21:50:19,-0.159602,1.3722,0.0925734,0.415247,1.53497
09.02.2024 21:50:19,-0.160491,1.37249,0.0928058,0.414993,1.53489
09.02.2024 21:50:19,-0.159533,1.37237,0.0925118,0.414924,1.53426
09.02.2024 21:50:20,-0.159011,1.37104,0.0927595,0.414996,1.53489
09.02.2024 21:50:20,-0.157814,1.37263,0.0938597,0.41516,1.53324
09.02.2024 21:50:20,-0.157121,1.3727,0.094111,0.415296,1.53302
09.02.2024 21:50:20,-0.156822,1.3728,0.0941563,0.415375,1.5338
09.02.2024 21:50:20,-0.156852,1.37284,0.0938674,0.415285,1.53395
09.02.2024 21:50:20,-0.157896,1.37301,0.094168,0.415666,1.53367
09.02.2024 21:50:20,-0.157196,1.37272,0.0941578,0.415421,1.53373
09.02.2024 21:50:20,-0.156713,1.37113,0.0960845,0.413545,1.53474
09.02.2024 21:50:20,-0.155942,1.37095,0.0958529,0.413745,1.53475
09.02.2024 21:50:20,-0.155729,1.37087,0.096098,0.413895,1.53437
09.02.2024 21:50:20,-0.15554,1.37082,0.0960512,0.413771,1.53365
09.02.2024 21:50:20,-0.1558,1.37079,0.0960404,0.413579,1.53378
09.02.2024 21:50:20,-0.155243,1.36914,0.0960851,0.413557,1.53457
09.02.2024 21:50:21,-0.158832,1.36668,0.0931696,0.41043,1.53504
09.02.2024 21:50:21,-0.159005,1.36734,0.0931583,0.410138,1.53517
09.02.2024 21:50:21,-0.158514,1.36558,0.0931589,0.41015,1.53499
09.02.2024 21:50:21,-0.158726,1.36694,0.0931693,0.41043,1.53503
09.02.2024 21:50:21,-0.159101,1.36736,0.0929248,0.410293,1.53525
09.02.2024 21:50:21,-0.156008,1.37256,0.0969583,0.415619,1.53593
09.02.2024 21:50:21,-0.15597,1.3726,0.0969566,0.415486,1.53582
09.02.2024 21:50:21,-0.155914,1.37273,0.0967139,0.415482,1.53614
09.02.2024 21:50:21,-0.156767,1.37301,0.0969478,0.41534,1.53589
09.02.2024 21:50:21,-0.155972,1.37087,0.0967159,0.41554,1.5359
09.02.2024 21:50:21,-0.157212,1.37219,0.0967159,0.41554,1.5359
09.02.2024 21:50:21,-0.159433,1.37406,0.0964801,0.418083,1.53869
09.02.2024 21:50:22,-0.158665,1.37223,0.0964152,0.417521,1.53818
09.02.2024 21:50:22,-0.158434,1.3715,0.0966745,0.417905,1.5379
09.02.2024 21:50:22,-0.158854,1.37334,0.0964788,0.41795,1.53858
09.02.2024 21:50:22,-0.159221,1.37387,0.0967179,0.417851,1.53857
09.02.2024 21:50:22,-0.159661,1.37607,0.0967209,0.417942,1.53844
09.02.2024 21:50:22,-0.156787,1.37402,0.100099,0.417062,1.53941
09.02.2024 21:50:22,-0.156425,1.37366,0.10011,0.4174,1.53922
09.02.2024 21:50:22,-0.157494,1.37371,0.100064,0.417375,1.5385
09.02.2024 21:50:22,-0.156355,1.37263,0.0998236,0.417429,1.53858
09.02.2024 21:50:22,-0.155885,1.37131,0.100091,0.416962,1.53972
09.02.2024 21:50:22,-0.156102,1.37281,0.1001,0.417108,1.53935
09.02.2024 21:50:22,-0.149525,1.37404,0.105347,0.417212,1.53874
09.02.2024 21:50:22,-0.149212,1.37227,0.105393,0.417229,1.53799
09.02.2024 21:50:23,-0.149112,1.37183,0.105402,0.417375,1.53792
09.02.2024 21:50:23,-0.149518,1.37351,0.105402,0.417375,1.53792
09.02.2024 21:50:23,-0.149532,1.37397,0.105359,0.417442,1.53707
09.02.2024 21:50:23,-0.149509,1.37425,0.105168,0.417595,1.53789
09.02.2024 21:50:23,-0.155663,1.37844,0.102314,0.422098,1.53945
09.02.2024 21:50:23,-0.154764,1.37815,0.102314,0.422098,1.53945
09.02.2024 21:50:23,-0.154395,1.37794,0.102304,0.421806,1.53958
09.02.2024 21:50:23,-0.154181,1.37788,0.102258,0.421882,1.53887
09.02.2024 21:50:23,-0.154219,1.37763,0.102256,0.421762,1.53965
09.02.2024 21:50:23,-0.155212,1.38337,0.100893,0.429037,1.53827
09.02.2024 21:50:23,-0.154669,1.38416,0.100894,0.429083,1.5382
09.02.2024 21:50:23,-0.15442,1.38448,0.100937,0.429015,1.53905
09.02.2024 21:50:24,-0.1544,1.3847,0.10119,0.429399,1.53878
09.02.2024 21:50:24,-0.154295,1.38459,0.100939,0.429061,1.53899
09.02.2024 21:50:24,-0.153898,1.38241,0.101171,0.428862,1.53897
09.02.2024 21:50:24,-0.159099,1.39022,0.093961,0.434821,1.53651
09.02.2024 21:50:24,-0.15928,1.39053,0.093961,0.434821,1.53651
09.02.2024 21:50:24,-0.159307,1.39065,0.0939624,0.434867,1.53644
09.02.2024 21:50:24,-0.159151,1.39075,0.0939622,0.434933,1.53634
09.02.2024 21:50:24,-0.159373,1.39059,0.0936843,0.435109,1.53564
09.02.2024 21:50:24,-0.159122,1.39059,0.0939064,0.434663,1.53568
09.02.2024 21:50:24,-0.148946,1.39204,0.101549,0.437531,1.53318
09.02.2024 21:50:24,-0.150382,1.39343,0.101353,0.437563,1.53405
09.02.2024 21:50:24,-0.149432,1.39367,0.101355,0.437709,1.53398
09.02.2024 21:50:25,-0.14891,1.39179,0.101353,0.437563,1.53405
09.02.2024 21:50:25,-0.150006,1.39341,0.101599,0.437747,1.53377
09.02.2024 21:50:25,-0.149593,1.39377,0.101307,0.437565,1.53405
09.02.2024 21:50:25,-0.267849,1.37922,0.0118733,0.430442,1.56272
09.02.2024 21:50:25,-0.266709,1.37903,0.0113897,0.4304,1.56278
09.02.2024 21:50:25,-0.267528,1.37928,0.0116747,0.430252,1.5627
09.02.2024 21:50:25,-0.268105,1.37932,0.0113897,0.4304,1.56278
09.02.2024 21:50:25,-0.267901,1.37876,0.0116344,0.430645,1.56257
09.02.2024 21:50:25,-0.268046,1.37897,0.0116319,0.430398,1.56264
09.02.2024 21:50:25,-0.261711,1.3797,0.0157919,0.430867,1.56135
09.02.2024 21:50:25,-0.262412,1.37986,0.0160842,0.430956,1.56181
09.02.2024 21:50:25,-0.262709,1.37989,0.0158444,0.431158,1.56196
09.02.2024 21:50:25,-0.262834,1.37986,0.0160872,0.431202,1.56174
09.02.2024 21:50:26,-0.261829,1.37919,0.0160866,0.431156,1.56181
09.02.2024 21:50:26,-0.260785,1.38044,0.0172116,0.431759,1.56141
09.02.2024 21:50:26,-0.259793,1.3804,0.0169629,0.431761,1.56156
09.02.2024 21:50:26,-0.259805,1.38049,0.0169244,0.431782,1.56078
09.02.2024 21:50:26,-0.25981,1.38051,0.0172118,0.431806,1.56134
09.02.2024 21:50:26,-0.258441,1.37883,0.017211,0.431714,1.56147
09.02.2024 21:50:26,-0.25914,1.37985,0.0171658,0.431984,1.56032
09.02.2024 21:50:26,-0.255389,1.37617,0.019925,0.427457,1.55975
09.02.2024 21:50:26,-0.255595,1.37635,0.0197271,0.427259,1.5599
09.02.2024 21:50:26,-0.2565,1.37641,0.0196288,0.427088,1.55925
09.02.2024 21:50:26,-0.257032,1.37664,0.0199214,0.427211,1.55981
09.02.2024 21:50:26,-0.256915,1.37672,0.0199161,0.427065,1.55988
09.02.2024 21:50:27,-0.256898,1.37589,0.0199214,0.427211,1.55981
09.02.2024 21:50:27,-0.263853,1.37164,0.0140815,0.422861,1.56096
09.02.2024 21:50:27,-0.262675,1.37153,0.0140788,0.422661,1.56096
09.02.2024 21:50:27,-0.263003,1.37028,0.0140775,0.422807,1.56089
09.02.2024 21:50:27,-0.263476,1.37117,0.0140788,0.422661,1.56096
09.02.2024 21:50:27,-0.262542,1.37142,0.0140371,0.422927,1.56011
09.02.2024 21:50:27,-0.262281,1.37153,0.0140328,0.422873,1.56005
09.02.2024 21:50:27,-0.262754,1.37456,0.0121205,0.425317,1.55951
09.02.2024 21:50:27,-0.263062,1.3764,0.0121215,0.425409,1.55938
09.02.2024 21:50:27,-0.262879,1.3751,0.0121162,0.425263,1.55945
09.02.2024 21:50:27,-0.263166,1.3768,0.0121201,0.425508,1.55938
09.02.2024 21:50:27,-0.262793,1.37546,0.0121675,0.425381,1.5587
09.02.2024 21:50:28,-0.262811,1.37501,0.0121218,0.425421,1.55921
09.02.2024 21:50:28,-0.267542,1.37218,0.00860186,0.423136,1.56004
09.02.2024 21:50:28,-0.267597,1.37207,0.00888893,0.423126,1.56049
09.02.2024 21:50:28,-0.267521,1.37204,0.00864736,0.423174,1.56057
09.02.2024 21:50:28,-0.267211,1.37209,0.00894038,0.423371,1.56043
09.02.2024 21:50:28,-0.266517,1.37228,0.00865048,0.423373,1.56058
09.02.2024 21:50:28,-0.26465,1.37196,0.0102575,0.422612,1.55955
09.02.2024 21:50:28,-0.265994,1.37204,0.0102575,0.422612,1.55955
09.02.2024 21:50:28,-0.265087,1.37199,0.0102553,0.422666,1.55961
09.02.2024 21:50:28,-0.264852,1.37199,0.0102519,0.42242,1.55968
09.02.2024 21:50:28,-0.264693,1.37198,0.0104986,0.42261,1.5597
09.02.2024 21:50:28,-0.264834,1.3718,0.0102103,0.422687,1.55883
09.02.2024 21:50:29,-0.267993,1.37359,0.0080884,0.424596,1.56091
09.02.2024 21:50:29,-0.267833,1.37307,0.00804267,0.424643,1.56084
09.02.2024 21:50:29,-0.267987,1.37344,0.00832999,0.424582,1.56093
09.02.2024 21:50:29,-0.268401,1.37574,0.00808814,0.424583,1.56108
09.02.2024 21:50:29,-0.268123,1.37451,0.00833088,0.42464,1.56069
09.02.2024 21:50:29,-0.26804,1.3739,0.00813108,0.424496,1.56091
09.02.2024 21:50:29,-0.266841,1.36806,0.00661284,0.418152,1.55776
09.02.2024 21:50:29,-0.266808,1.36816,0.00656522,0.41824,1.55793
09.02.2024 21:50:29,-0.26698,1.36835,0.00636822,0.418401,1.55784
09.02.2024 21:50:29,-0.267067,1.36803,0.00656661,0.418272,1.55698
09.02.2024 21:50:29,-0.26672,1.36802,0.00657204,0.418419,1.55691
09.02.2024 21:50:29,-0.267049,1.36692,0.00814312,0.417786,1.5596
09.02.2024 21:50:29,-0.268476,1.367,0.00789227,0.417158,1.56008
09.02.2024 21:50:30,-0.267818,1.36688,0.00813542,0.417248,1.5598
09.02.2024 21:50:30,-0.267276,1.36687,0.0081431,0.417368,1.55902
09.02.2024 21:50:30,-0.266733,1.36552,0.008141,0.417406,1.55956
09.02.2024 21:50:30,-0.266922,1.36639,0.00814039,0.417348,1.5598
09.02.2024 21:50:30,-0.279298,1.36617,-0.00278029,0.416919,1.55999
09.02.2024 21:50:30,-0.278866,1.36607,-0.00277885,0.416773,1.56005
09.02.2024 21:50:30,-0.278534,1.36615,-0.00277503,0.417031,1.55981
09.02.2024 21:50:30,-0.278304,1.36611,-0.0027803,0.416885,1.55988
09.02.2024 21:50:30,-0.278203,1.36618,-0.00307079,0.416708,1.55925
09.02.2024 21:50:30,-0.278236,1.36608,-0.00302078,0.416787,1.56003
09.02.2024 21:50:30,-0.285085,1.3661,-0.00859591,0.416675,1.5597
09.02.2024 21:50:30,-0.284492,1.36602,-0.00859232,0.416921,1.55964
09.02.2024 21:50:31,-0.284244,1.36608,-0.00888852,0.416552,1.55914
09.02.2024 21:50:31,-0.283883,1.3661,-0.00883779,0.416724,1.55978
09.02.2024 21:50:31,-0.283798,1.36597,-0.00863802,0.417134,1.55872
09.02.2024 21:50:31,-0.287818,1.35913,-0.0112351,0.410508,1.561
09.02.2024 21:50:31,-0.28782,1.35925,-0.0109878,0.410652,1.56078
09.02.2024 21:50:31,-0.287902,1.35919,-0.0109459,0.410385,1.56163
09.02.2024 21:50:31,-0.287977,1.35911,-0.0111931,0.410241,1.56184
09.02.2024 21:50:31,-0.287807,1.35914,-0.0109457,0.410432,1.56156
09.02.2024 21:50:31,-0.287814,1.35921,-0.0109425,0.410678,1.56149
09.02.2024 21:50:31,-0.282816,1.36026,-0.00873832,0.408498,1.55761
09.02.2024 21:50:31,-0.282727,1.35893,-0.00868727,0.40867,1.55826
09.02.2024 21:50:32,-0.283781,1.35869,-0.00892948,0.408673,1.55841
09.02.2024 21:50:32,-0.282812,1.35824,-0.00892986,0.408626,1.55847
09.02.2024 21:50:32,-0.282831,1.35814,-0.00893087,0.408772,1.55841
09.02.2024 21:50:32,-0.280576,1.35534,-0.00888705,0.405481,1.55567
09.02.2024 21:50:32,-0.280452,1.35539,-0.00884613,0.405261,1.55645
09.02.2024 21:50:32,-0.280718,1.35536,-0.0086493,0.405232,1.55559
09.02.2024 21:50:32,-0.280409,1.35448,-0.00888705,0.405481,1.55567
09.02.2024 21:50:32,-0.28054,1.35511,-0.00860971,0.405112,1.55637
09.02.2024 21:50:32,-0.279553,1.35547,-0.00860393,0.405258,1.5563
09.02.2024 21:50:32,-0.277183,1.35153,-0.00493759,0.401631,1.55707
09.02.2024 21:50:32,-0.277652,1.35154,-0.00494327,0.401485,1.55714
09.02.2024 21:50:32,-0.278256,1.35355,-0.00498243,0.401651,1.55629
09.02.2024 21:50:32,-0.277668,1.35214,-0.00518107,0.401733,1.55722
09.02.2024 21:50:33,-0.277516,1.35152,-0.00488612,0.40183,1.55708
09.02.2024 21:50:33,-0.277557,1.35134,-0.00493382,0.401831,1.55707
09.02.2024 21:50:33,-0.271527,1.3525,-0.000358293,0.402366,1.55536
09.02.2024 21:50:33,-0.27077,1.34973,-0.000590258,0.40257,1.5555
09.02.2024 21:50:33,-0.271095,1.35157,-0.000640886,0.402636,1.55466
09.02.2024 21:50:33,-0.271052,1.35196,-0.00040375,0.402195,1.55471
09.02.2024 21:50:33,-0.271295,1.35182,-0.000588861,0.402662,1.55537
09.02.2024 21:50:33,-0.271049,1.35103,-0.000155604,0.402383,1.55472
09.02.2024 21:50:33,-0.257957,1.35567,0.0112189,0.407383,1.55319
09.02.2024 21:50:33,-0.258144,1.3569,0.0112196,0.407429,1.55313
09.02.2024 21:50:33,-0.259284,1.35721,0.0110216,0.407366,1.55412
09.02.2024 21:50:33,-0.258915,1.35741,0.0110207,0.40732,1.55419
09.02.2024 21:50:34,-0.259615,1.35759,0.0110216,0.407366,1.55412
09.02.2024 21:50:34,-0.25631,1.35507,0.0133196,0.405121,1.55302
09.02.2024 21:50:34,-0.2558,1.35509,0.0136015,0.40485,1.55372
09.02.2024 21:50:34,-0.255706,1.35414,0.0133593,0.404853,1.55386
09.02.2024 21:50:34,-0.255577,1.35474,0.0136015,0.40485,1.55372
09.02.2024 21:50:34,-0.255836,1.35484,0.0133136,0.404829,1.55315
09.02.2024 21:50:34,-0.255606,1.35475,0.0136066,0.405096,1.55365
09.02.2024 21:50:34,-0.248638,1.35373,0.0201946,0.403907,1.55256
09.02.2024 21:50:34,-0.248514,1.35389,0.0204822,0.403929,1.55313
09.02.2024 21:50:34,-0.248578,1.35382,0.0201897,0.403515,1.55269
09.02.2024 21:50:34,-0.248337,1.35313,0.0204824,0.403783,1.55319
09.02.2024 21:50:34,-0.248342,1.35379,0.0204318,0.403511,1.55254
09.02.2024 21:50:35,-0.247729,1.35409,0.0202394,0.403886,1.55334
09.02.2024 21:50:35,-0.250964,1.34835,0.0192387,0.398606,1.55517
09.02.2024 21:50:35,-0.2511,1.34833,0.0194765,0.398369,1.55491
09.02.2024 21:50:35,-0.251041,1.34848,0.0192396,0.398665,1.55493
09.02.2024 21:50:35,-0.25096,1.34843,0.0192395,0.398823,1.55469
09.02.2024 21:50:35,-0.250933,1.34836,0.0194816,0.398627,1.55467
09.02.2024 21:50:35,-0.251974,1.34614,0.0190906,0.396298,1.55665
09.02.2024 21:50:35,-0.251924,1.34633,0.0193786,0.396267,1.55582
